TransactionId,CardId,TransactionAmount,MerchantCategory,TransactionHour,DistanceFromHome,IsOnline,IsInternational,PreviousFraudFlag,AvgTransactionAmount30d,TransactionCount24h,DeviceType,IsFraud
TXN-0000571,CARD-7072,548.51,Grocery,23,489.4,1,0,0,35.25,2,Desktop,0
TXN-0000572,CARD-2892,20.61,Healthcare,3,102,1,0,0,260.95,13,,0
TXN-0000573,CARD-1923,802.21,Healthcare,4,291.7,1,0,0,333.47,14,Mobile,0
TXN-0000574,CARD-4061,2149.06,Healthcare,5,110.5,0,0,0,262.02,13,,0
TXN-0000575,CARD-8679,1552,Grocery,10,409.3,1,0,0,172.91,13,Desktop,0
TXN-0000576,CARD-3858,2228.92,Gas,0,244.7,0,0,0,351.7,2,,0
TXN-0000577,CARD-8356,309.21,Grocery,23,423.6,1,0,0,324.83,10,Desktop,0
TXN-0000578,CARD-8686,748.17,Gas,18,380.5,0,0,0,91.05,14,POS,0
TXN-0000579,CARD-1881,1.23,Travel,16,61.2,1,0,0,85.07,8,ATM,0
TXN-0000580,CARD-1392,864.01,OnlineRetail,21,187.4,0,0,0,307.44,14,Desktop,1
TXN-0000581,CARD-7967,176.65,Entertainment,7,390.8,1,0,0,70.42,3,Mobile,0
TXN-0000582,CARD-7096,1322.97,Healthcare,13,444.1,1,0,0,395.14,2,Desktop,0
TXN-0000583,CARD-7999,912.34,Gas,8,232.7,0,0,0,150.11,15,POS,0
TXN-0000584,CARD-8200,453.2,Travel,13,90,1,0,0,235.43,4,POS,0
TXN-0000585,CARD-1479,1160.33,Entertainment,11,,1,0,1,37.41,3,,0
TXN-0000586,CARD-7710,276.98,Travel,1,497.5,1,0,0,201.41,4,,0
TXN-0000587,CARD-4600,77.65,Travel,2,252,1,0,1,392.01,2,Mobile,0
TXN-0000588,CARD-8222,2087.15,Grocery,3,129.2,1,0,0,168.89,1,POS,0
TXN-0000589,CARD-5178,720.63,Entertainment,14,399,0,0,0,157.81,12,ATM,0
TXN-0000590,CARD-9201,2116.9,Entertainment,14,109.5,1,1,0,144.39,4,Desktop,1
TXN-0000591,CARD-7384,491.59,Restaurant,4,263.6,1,0,0,110.44,1,Desktop,0
TXN-0000592,CARD-6384,1417.46,Electronics,0,224.3,1,0,0,220.28,13,,0
TXN-0000593,CARD-7619,477.15,Electronics,20,265.9,0,0,0,119.71,6,ATM,0
TXN-0000594,CARD-1447,1023.84,Electronics,7,,1,0,0,143.37,3,,0
TXN-0000595,CARD-7219,1552.3,Grocery,15,318.6,1,0,0,362.55,12,Desktop,1
TXN-0000596,CARD-6595,740.25,Travel,12,279.6,0,0,0,223.36,9,Desktop,0
TXN-0000597,CARD-9825,2024.93,Grocery,11,408.9,1,0,0,250.09,2,Desktop,0
TXN-0000598,CARD-2362,1491.73,OnlineRetail,11,362.8,1,0,0,309.66,11,POS,0
TXN-0000599,CARD-7611,896.01,Entertainment,2,84.1,1,0,0,386.34,4,Mobile,0
TXN-0000600,CARD-3639,1329.25,Gas,1,137.7,1,0,0,305.4,10,Desktop,0
TXN-0000601,CARD-7349,1034.59,Gas,18,68.7,1,0,0,389.17,14,ATM,0
TXN-0000602,CARD-9597,1160.97,Entertainment,21,,0,0,0,308.12,2,Desktop,0
TXN-0000603,CARD-8339,1222.01,Entertainment,16,271.7,0,0,0,154.89,9,Desktop,0
TXN-0000604,CARD-2370,2445.28,Electronics,22,197.3,1,0,0,280.95,14,ATM,0
TXN-0000605,CARD-4191,2409.25,Entertainment,6,68.8,0,0,0,23.46,10,ATM,0
TXN-0000606,CARD-1994,1247.34,Electronics,5,370.9,1,0,0,270.77,1,POS,0
TXN-0000607,CARD-7699,408.04,Gas,9,55.2,0,0,0,205.08,5,Mobile,0
TXN-0000608,CARD-5656,656.95,Restaurant,0,356,0,0,0,295.67,7,Mobile,0
TXN-0000609,CARD-9625,2189.93,Entertainment,16,174.3,1,0,0,24.52,9,ATM,0
TXN-0000610,CARD-5170,1812.9,Entertainment,7,253.6,1,0,0,148.54,2,Desktop,0
TXN-0000611,CARD-7445,1600.53,Restaurant,18,119,1,0,0,397.51,5,,0
TXN-0000612,CARD-5160,1599.05,Electronics,19,,1,0,0,96.86,11,Desktop,0
TXN-0000613,CARD-6085,558.1,OnlineRetail,3,45,1,0,0,258.42,10,ATM,0
TXN-0000614,CARD-4824,2139.35,Healthcare,15,161.4,0,0,0,179.66,2,POS,0
TXN-0000615,CARD-8381,1287.74,Entertainment,16,138.9,1,0,0,112.25,13,POS,0
TXN-0000616,CARD-7989,286.05,Grocery,2,467.2,1,0,0,212.19,6,,0
TXN-0000617,CARD-2843,1789.02,OnlineRetail,4,450.8,1,0,0,389.66,11,,0
TXN-0000618,CARD-7349,1343.81,Healthcare,22,237.1,0,0,0,396.96,15,ATM,0
TXN-0000619,CARD-4641,2410.58,Entertainment,23,186.6,1,1,0,345.68,3,ATM,1
TXN-0000620,CARD-9555,626.88,Grocery,9,174.4,0,0,0,372.22,1,ATM,0
TXN-0000621,CARD-8934,1291.83,Healthcare,18,56.5,0,0,0,211.96,10,,0
TXN-0000622,CARD-7377,1602.65,Restaurant,22,125.6,1,1,0,108.97,12,Desktop,0
TXN-0000623,CARD-8386,1098.44,Entertainment,1,478.7,0,0,0,83.66,8,Mobile,0
TXN-0000624,CARD-9214,476.69,Gas,17,396.9,1,0,0,313.34,1,POS,0
TXN-0000625,CARD-1976,1744.87,Healthcare,10,329.7,0,0,0,202.89,7,Mobile,0
TXN-0000626,CARD-6733,1679.07,Healthcare,10,201.8,1,0,0,38.33,4,,0
TXN-0000627,CARD-6154,538.19,Electronics,4,459.2,1,0,0,105.82,3,Desktop,0
TXN-0000628,CARD-2370,1654.62,Healthcare,5,104.8,1,0,0,226.34,4,Mobile,0
TXN-0000629,CARD-7032,795.67,Healthcare,12,348.4,1,0,0,361.87,1,Mobile,0
TXN-0000630,CARD-4324,1449.72,OnlineRetail,22,229.3,0,0,0,377.39,9,Mobile,0
TXN-0000631,CARD-4639,2404,Grocery,7,446.7,1,0,0,173.55,12,ATM,0
TXN-0000632,CARD-4419,291.31,Travel,16,466.4,1,1,0,196.12,11,Mobile,0
TXN-0000633,CARD-1715,1669.14,Travel,11,401.4,0,0,0,298.75,8,ATM,0
TXN-0000634,CARD-2356,2101.35,OnlineRetail,6,216.5,1,0,0,361.7,8,ATM,0
TXN-0000635,CARD-5358,2144.63,Travel,20,,1,0,0,20.8,9,Desktop,0
TXN-0000636,CARD-2518,1601.54,Electronics,21,89.5,0,0,0,96.1,1,,0
TXN-0000637,CARD-6950,262.56,Gas,10,68.1,1,0,0,178.69,8,ATM,0
TXN-0000638,CARD-6225,1472.97,Entertainment,22,208,1,0,0,208.82,4,Mobile,0
TXN-0000639,CARD-7885,2049.54,Grocery,9,58,0,0,0,107.32,2,,0
TXN-0000640,CARD-3002,201.56,Gas,18,82,1,0,0,119.29,3,POS,0
TXN-0000641,CARD-9287,2135.36,Gas,19,448,0,0,0,205.2,4,Mobile,0
TXN-0000642,CARD-2918,121.3,Gas,7,244.6,1,0,0,200.2,10,ATM,0
TXN-0000643,CARD-9347,1327.6,Healthcare,18,266.9,0,0,0,219.73,10,ATM,0
TXN-0000644,CARD-3134,1753.14,Electronics,22,219.6,1,0,0,35.89,11,Mobile,1
TXN-0000645,CARD-2606,472.62,Travel,9,66.2,1,0,0,216.88,6,,0
TXN-0000646,CARD-1599,1771.24,Restaurant,19,422.7,1,0,0,276.93,15,POS,0
TXN-0000647,CARD-1133,2338.17,Electronics,22,,1,0,0,265.59,5,Desktop,1
TXN-0000648,CARD-3257,1805.23,Entertainment,23,336.5,1,0,0,126.51,5,Mobile,1
TXN-0000649,CARD-7160,2467.06,Gas,9,343.3,1,0,0,313.23,7,POS,0
TXN-0000650,CARD-8717,848.44,Travel,21,160.7,1,0,0,87.87,9,POS,0
TXN-0000651,CARD-6532,243.73,Travel,13,308.4,0,1,0,39.77,7,,0
TXN-0000652,CARD-9905,1663.7,OnlineRetail,22,164,0,0,0,58.86,7,POS,0
TXN-0000653,CARD-5525,1129.49,Healthcare,21,449,1,0,0,316.3,13,ATM,0
TXN-0000654,CARD-9333,1065.96,Grocery,21,168.3,0,1,0,189.45,3,ATM,0
TXN-0000655,CARD-3043,2144.7,Gas,5,477.4,1,0,0,232.72,5,,1
TXN-0000656,CARD-5632,1698.24,Entertainment,15,199.5,0,0,0,304.17,8,,0
TXN-0000657,CARD-4017,1462.19,Entertainment,3,327.2,0,0,0,224.03,13,Mobile,0
TXN-0000658,CARD-6036,1014.83,OnlineRetail,19,290.8,1,0,0,63.63,5,ATM,0
TXN-0000659,CARD-1049,2088.34,Entertainment,1,15.6,0,0,0,310.83,10,POS,0
TXN-0000660,CARD-6539,1942.59,Travel,16,490.5,0,0,0,87.17,4,POS,0
TXN-0000661,CARD-3562,317,Restaurant,0,271.9,0,0,0,218.94,13,,0
TXN-0000662,CARD-6888,2098.07,Electronics,3,85.1,1,0,0,91.47,14,Desktop,0
TXN-0000663,CARD-8307,1673.41,Grocery,5,295.1,1,0,0,209.76,2,Mobile,0
TXN-0000664,CARD-2702,1446.8,Electronics,15,112.6,0,0,0,364.87,7,,0
TXN-0000665,CARD-7753,1362.51,Entertainment,18,269.1,1,0,0,44.04,11,ATM,0
TXN-0000666,CARD-7207,867.3,Travel,9,92.1,1,0,0,102.56,2,ATM,0
TXN-0000667,CARD-5884,2352.78,Healthcare,15,404,1,0,0,115.72,1,,0
TXN-0000668,CARD-7593,2352.06,Gas,5,293.7,1,0,0,170.11,11,Desktop,0
TXN-0000669,CARD-7108,1538.87,Restaurant,9,242.2,1,0,0,136.53,14,ATM,0
TXN-0000670,CARD-8376,2354.88,Restaurant,20,148.6,0,0,0,384.59,12,,0
TXN-0000671,CARD-5175,2339.9,Grocery,14,271.5,1,0,0,359.02,2,Desktop,0
TXN-0000672,CARD-6537,2143.92,Gas,13,251.7,0,1,0,127.87,12,ATM,0
TXN-0000673,CARD-1782,2274.71,Electronics,4,455.5,1,0,0,271.58,1,Mobile,0
TXN-0000674,CARD-6541,1468.44,Grocery,6,468.3,1,0,0,210.19,6,POS,0
TXN-0000675,CARD-8684,773.27,Electronics,2,207.3,1,0,0,206.65,5,Desktop,0
TXN-0000676,CARD-5634,1981.21,Healthcare,1,395.6,1,0,0,89.12,15,Mobile,0
TXN-0000677,CARD-9245,2273.29,Entertainment,2,172.1,1,0,0,391.7,8,Desktop,0
TXN-0000678,CARD-7605,2.45,OnlineRetail,7,261.3,1,1,0,227.67,15,,0
TXN-0000679,CARD-6427,684.52,Entertainment,16,231.3,1,0,0,89.55,11,Desktop,0
TXN-0000680,CARD-6073,74.26,Healthcare,5,137.9,0,0,0,347.57,9,Mobile,0
TXN-0000681,CARD-9670,1002.15,Healthcare,5,474.9,0,0,0,305.76,15,Desktop,0
TXN-0000682,CARD-4829,1308.66,Electronics,0,220.4,1,0,0,51.19,6,POS,0
TXN-0000683,CARD-9370,1112.54,Gas,4,215.2,0,1,0,290.46,2,Mobile,0
TXN-0000684,CARD-3570,2221.41,Grocery,12,335.8,1,0,0,175.68,4,POS,0
TXN-0000685,CARD-6302,481.86,Healthcare,13,444.9,1,0,0,30.01,10,,0
TXN-0000686,CARD-2901,306.62,Entertainment,9,282.8,0,1,0,20.12,13,ATM,0
TXN-0000687,CARD-9151,1382.41,OnlineRetail,1,427.8,1,0,0,56.47,12,POS,0
TXN-0000688,CARD-8816,1685.6,Healthcare,17,343.8,0,1,0,199.48,1,,0
TXN-0000689,CARD-5757,1620.3,OnlineRetail,12,44.4,1,0,0,100.21,2,Desktop,0
TXN-0000690,CARD-8439,1382.24,Restaurant,19,471,1,0,0,137.96,7,ATM,0
TXN-0000691,CARD-4661,1303.47,Entertainment,12,497.7,1,0,0,111.01,10,Desktop,0
TXN-0000692,CARD-9919,2179.54,Travel,14,368.7,0,0,0,160.33,8,,0
TXN-0000693,CARD-1642,1239.44,Gas,12,474.1,1,0,0,272.49,14,Desktop,0
TXN-0000694,CARD-1326,1310.06,Electronics,6,96.6,1,0,0,315.58,12,Mobile,0
TXN-0000695,CARD-2234,982.21,Electronics,12,356.6,0,0,0,258.9,13,POS,0
TXN-0000696,CARD-8764,2446.49,Entertainment,22,400,0,0,0,90.61,2,,0
TXN-0000697,CARD-6849,1958.45,Healthcare,10,218.5,1,0,0,342.52,8,Desktop,0
TXN-0000698,CARD-6312,1457.75,Gas,6,209,1,0,0,323.96,1,ATM,0
TXN-0000699,CARD-3464,1071.96,Restaurant,18,136.8,1,0,0,140.04,10,Mobile,1
TXN-0000700,CARD-9348,2030.47,Healthcare,6,393.7,0,0,0,352.67,8,Desktop,0
TXN-0000701,CARD-4204,1218.4,Travel,21,135.8,0,1,0,41.36,15,,0
TXN-0000702,CARD-7834,269.59,Entertainment,4,161.5,0,0,0,267.89,3,Desktop,0
TXN-0000703,CARD-7123,1034.8,OnlineRetail,18,56.1,0,0,0,162.53,12,Mobile,1
TXN-0000704,CARD-6906,371.07,Healthcare,23,142.2,1,0,0,170.44,4,ATM,0
TXN-0000705,CARD-2312,1103.32,Electronics,14,6.5,0,0,0,103.72,10,Desktop,0
TXN-0000706,CARD-9008,1354.67,Healthcare,8,474.4,0,0,0,390.86,12,Desktop,0
TXN-0000707,CARD-6034,874.9,Travel,19,216.4,0,0,0,328.24,2,POS,0
TXN-0000708,CARD-1978,1895.08,Travel,9,64.4,1,0,0,138.5,11,Desktop,0
TXN-0000709,CARD-4901,1126.04,OnlineRetail,23,482,0,0,0,131.38,8,Mobile,0
TXN-0000710,CARD-4248,566.43,Grocery,14,325.3,0,0,0,164.83,6,POS,0
TXN-0000711,CARD-2746,1144.47,OnlineRetail,15,487.3,1,0,0,347.59,2,POS,0
TXN-0000712,CARD-2551,2448.78,Gas,5,473.6,0,0,0,132.71,4,POS,1
TXN-0000713,CARD-1657,730.17,Healthcare,1,29.1,1,0,0,131.46,6,,0
TXN-0000714,CARD-7496,1927.52,OnlineRetail,5,462.6,1,0,0,41.77,14,Mobile,0
TXN-0000715,CARD-7236,1265.71,Grocery,2,67.9,1,0,0,61.23,9,Desktop,0
TXN-0000716,CARD-3462,2356.97,Gas,2,43.7,1,0,0,126.21,1,,0
TXN-0000717,CARD-2360,820.27,Travel,23,249.2,1,0,0,31.39,12,ATM,0
TXN-0000718,CARD-5872,1433.84,Electronics,22,366.4,0,0,0,286.56,14,ATM,0
TXN-0000719,CARD-9486,845.86,Electronics,19,367.4,0,0,0,62.17,12,Desktop,0
TXN-0000720,CARD-5902,790.3,Entertainment,15,49.8,1,0,0,80.8,7,ATM,0
TXN-0000721,CARD-9631,2397.82,OnlineRetail,13,179.9,1,0,0,297.46,15,Desktop,0
TXN-0000722,CARD-9606,266.77,Grocery,5,301.3,0,0,0,376.54,12,ATM,0
TXN-0000723,CARD-1878,2077.15,Restaurant,5,259,1,0,0,171.93,14,Mobile,0
TXN-0000724,CARD-8504,1386.85,Entertainment,23,302.3,0,0,0,385.52,12,POS,0
TXN-0000725,CARD-9344,2236.56,OnlineRetail,0,413,1,0,0,75.03,15,Mobile,0
TXN-0000726,CARD-5427,705.18,Grocery,22,404.1,0,0,0,153.45,12,POS,0
TXN-0000727,CARD-7881,466.54,Healthcare,7,425.4,0,0,0,144.4,4,Mobile,0
TXN-0000728,CARD-4008,2022.83,Healthcare,11,426.3,1,0,0,21.46,10,Desktop,1
TXN-0000729,CARD-8887,2498.58,Gas,4,467.9,0,0,0,278.87,14,POS,0
TXN-0000730,CARD-5705,1169.9,Gas,6,495.5,1,0,0,287.5,1,,0
TXN-0000731,CARD-6338,1587.76,Grocery,19,117.8,1,0,0,139.52,5,Desktop,0
TXN-0000732,CARD-2879,2083.38,Grocery,11,420.1,1,0,0,249.53,1,Desktop,0
TXN-0000733,CARD-7571,826.07,Gas,23,304,1,0,0,390.15,3,Mobile,0
TXN-0000734,CARD-3995,1304.23,Entertainment,7,252,0,0,0,333.96,15,Desktop,0
TXN-0000735,CARD-7714,600.92,OnlineRetail,3,444.3,0,0,0,304.5,2,Mobile,0
TXN-0000736,CARD-5136,853.2,Healthcare,11,329.5,0,0,0,375.84,11,ATM,0
TXN-0000737,CARD-1329,1763.56,OnlineRetail,17,170.5,0,0,0,155.99,14,Mobile,0
TXN-0000738,CARD-4239,949.92,Electronics,23,412.5,1,0,0,22.22,13,ATM,0
TXN-0000739,CARD-5135,1672.52,Gas,23,277.9,0,0,0,48.41,13,POS,0
TXN-0000740,CARD-7153,777.2,Travel,1,91.8,0,0,0,99.64,14,POS,0
TXN-0000741,CARD-5271,1230.44,Electronics,16,175.8,1,0,0,320,13,ATM,0
TXN-0000742,CARD-9505,2475.31,Travel,0,229.8,0,0,0,22.37,12,Desktop,0
TXN-0000743,CARD-5433,2066.06,Gas,1,149.4,1,0,0,230.97,4,Desktop,0
TXN-0000744,CARD-1647,2277.99,Electronics,0,80.5,1,0,0,123.88,4,Desktop,0
TXN-0000745,CARD-4991,799.3,Electronics,9,166.2,1,0,0,151.58,4,Desktop,0
TXN-0000746,CARD-1130,1927.74,Grocery,6,196.2,1,0,0,168.2,12,POS,0
TXN-0000747,CARD-5961,2392.13,Electronics,19,414.6,0,0,0,185.19,13,,0
TXN-0000748,CARD-9100,983.14,Electronics,19,90.2,0,0,0,287.34,6,ATM,0
TXN-0000749,CARD-9600,2213.75,Grocery,23,317,0,0,0,225.66,8,Mobile,0
TXN-0000750,CARD-6190,1495.96,Entertainment,15,74,1,0,0,257.42,4,POS,0
TXN-0000751,CARD-6515,1710.95,OnlineRetail,12,44.8,0,0,0,165.63,8,POS,0
TXN-0000752,CARD-9589,2058.93,Restaurant,11,302.4,1,0,0,296.32,15,,1
TXN-0000753,CARD-1180,974.37,Travel,14,369.2,1,0,0,146.23,5,Desktop,0
TXN-0000754,CARD-3654,1018.61,Healthcare,9,400.9,1,0,0,240.83,12,Desktop,1
TXN-0000755,CARD-8036,2012.46,Gas,3,47.5,0,0,0,42.85,1,,0
TXN-0000756,CARD-6253,1143.77,Gas,23,115.3,0,0,0,218.74,9,ATM,0
TXN-0000757,CARD-9888,1009.07,Healthcare,12,,0,0,0,380.32,4,Mobile,0
TXN-0000758,CARD-1557,386.84,Healthcare,19,243.9,1,0,0,108.29,8,POS,0
TXN-0000759,CARD-9076,116.78,OnlineRetail,23,257.3,1,0,0,239.03,3,,0
TXN-0000760,CARD-8603,2177.66,Travel,6,220.2,1,0,0,98.21,9,POS,1
TXN-0000761,CARD-2402,441.25,Grocery,18,88.9,1,0,0,304.34,15,ATM,0
TXN-0000762,CARD-7384,974.14,Restaurant,23,324.6,1,0,0,176.87,2,,0
TXN-0000763,CARD-5043,1998.73,Healthcare,14,310,1,0,0,193.61,4,ATM,0
TXN-0000764,CARD-2574,2111.97,Travel,14,162.3,1,0,0,81.11,8,Desktop,0
TXN-0000765,CARD-6819,821.75,Healthcare,11,277.7,0,0,0,205.91,3,ATM,0
TXN-0000766,CARD-2275,2286.71,Travel,12,381.1,1,0,0,108.16,10,POS,0
TXN-0000767,CARD-4161,1948.23,Entertainment,23,10,1,0,0,378.07,12,,0
TXN-0000768,CARD-9543,1211.92,Gas,6,,0,0,0,281.93,15,Mobile,0
TXN-0000769,CARD-7081,2270.71,Healthcare,19,240.9,0,0,0,72.82,12,,0
TXN-0000770,CARD-9725,1642.5,Entertainment,19,,1,0,0,379.18,10,ATM,0
TXN-0000771,CARD-4864,169.41,Electronics,14,90.7,1,0,0,158.54,14,,0
TXN-0000772,CARD-2067,204.12,Grocery,18,309.3,0,0,0,231.12,13,,0
TXN-0000773,CARD-5152,1742.28,Healthcare,15,407.6,1,0,0,249.54,2,Mobile,0
TXN-0000774,CARD-9974,1769.81,OnlineRetail,19,5.8,0,0,0,287.65,12,Mobile,0
TXN-0000775,CARD-9217,1275.16,Entertainment,11,,0,0,0,116.01,13,Mobile,1
TXN-0000776,CARD-7934,499.5,OnlineRetail,19,490.3,1,0,0,397.13,7,ATM,0
TXN-0000777,CARD-6051,2312.16,Electronics,9,452.2,0,0,0,374.44,6,Desktop,0
TXN-0000778,CARD-4971,1806.21,Entertainment,18,,1,1,0,98.37,3,Mobile,0
TXN-0000779,CARD-2504,2024.76,Entertainment,0,118.7,1,0,0,203.88,7,ATM,0
TXN-0000780,CARD-2128,1584,Travel,9,294.6,1,0,0,167.1,9,POS,1
TXN-0000781,CARD-7287,665,Gas,3,68.7,1,0,0,339.71,8,ATM,0
TXN-0000782,CARD-7848,1796.47,Entertainment,16,431,1,1,0,148.34,7,Desktop,0
TXN-0000783,CARD-4170,831.17,Grocery,3,181.7,1,0,0,282.58,9,POS,0
TXN-0000784,CARD-9360,2125.21,Entertainment,22,,1,0,0,49.93,1,ATM,0
TXN-0000785,CARD-4001,1911.66,Restaurant,0,20.1,1,0,0,131.36,14,POS,0
TXN-0000786,CARD-9609,2448.8,Gas,14,85.2,0,0,0,57.79,5,Mobile,0
TXN-0000787,CARD-5786,1697.74,Entertainment,11,,1,0,0,278.52,6,Desktop,0
TXN-0000788,CARD-2776,1005.06,OnlineRetail,14,,1,0,0,241.27,12,Desktop,1
TXN-0000789,CARD-7646,1194.17,OnlineRetail,13,207.9,1,0,0,301.39,11,Mobile,0
TXN-0000790,CARD-3185,2282.4,Grocery,14,61.4,0,0,0,82.88,7,Mobile,0
TXN-0000791,CARD-6120,1447.25,Healthcare,3,,0,0,0,306.77,15,POS,0
TXN-0000792,CARD-3802,635.74,Grocery,1,456.7,1,0,0,249.34,7,ATM,0
TXN-0000793,CARD-3875,495.05,Entertainment,16,17.9,0,0,0,286.72,10,,0
TXN-0000794,CARD-3104,2083.52,Travel,13,197.6,1,0,0,230.7,5,ATM,1
TXN-0000795,CARD-1720,1498.48,Travel,11,158.3,1,0,0,394.79,15,,0
TXN-0000796,CARD-7570,407.59,OnlineRetail,7,243.5,1,0,0,332.36,4,Desktop,0
TXN-0000797,CARD-4184,1107.92,Healthcare,9,76,1,0,0,60.57,1,,0
TXN-0000798,CARD-7702,1578.67,Grocery,23,62.7,1,0,0,97.86,12,ATM,0
TXN-0000799,CARD-6062,1476.03,Entertainment,12,459.6,1,0,0,193,4,ATM,0
TXN-0000800,CARD-5499,1876.06,Travel,13,254.1,0,0,0,117.02,1,Desktop,0
TXN-0000801,CARD-1785,257.73,Restaurant,21,393.9,1,0,0,249.22,6,ATM,0
TXN-0000802,CARD-6224,471.12,Grocery,4,260.1,1,0,0,161.13,11,Mobile,0
TXN-0000803,CARD-7446,2397.44,Restaurant,4,,1,0,0,332.63,4,POS,0
TXN-0000804,CARD-4317,2199.79,Travel,7,486,0,0,0,285.01,1,POS,0
TXN-0000805,CARD-7092,1150.58,Grocery,20,282.7,1,0,0,218.07,4,,0
TXN-0000806,CARD-4578,1847.29,Electronics,6,396.3,1,0,0,159.48,4,Desktop,0
TXN-0000807,CARD-9981,1060.54,Restaurant,0,248.3,1,0,0,104.61,6,,0
TXN-0000808,CARD-1874,1994.1,Restaurant,19,302,0,0,0,289.45,3,POS,0
TXN-0000809,CARD-5130,1117.38,Grocery,16,114.2,0,0,0,100.97,12,ATM,0
TXN-0000810,CARD-5955,2337.45,Restaurant,1,150.6,1,0,0,216.91,5,ATM,0
TXN-0000811,CARD-6332,962.97,Healthcare,2,100.2,1,0,0,140.35,4,Desktop,0
TXN-0000812,CARD-4516,2213.4,Gas,4,373.5,1,0,0,348.4,15,Mobile,0
TXN-0000813,CARD-9612,919.4,Entertainment,5,166.9,1,0,0,399.95,10,Desktop,0
TXN-0000814,CARD-9493,792.18,Entertainment,14,493.5,0,0,0,145.42,14,Mobile,0
TXN-0000815,CARD-6484,252.74,Entertainment,20,423.3,0,0,0,351.41,12,ATM,1
TXN-0000816,CARD-6254,1903.89,Restaurant,3,448.4,1,0,0,283.27,9,POS,0
TXN-0000817,CARD-5951,1161.76,Entertainment,22,390.5,0,0,0,381.55,13,,0
TXN-0000818,CARD-3767,2395.31,Healthcare,20,423.4,1,0,0,272.33,2,Mobile,0
TXN-0000819,CARD-3366,1713.26,OnlineRetail,13,328.4,1,0,0,387.12,10,Desktop,0
TXN-0000820,CARD-5060,276.52,OnlineRetail,16,366.4,1,0,0,168.43,4,POS,0
TXN-0000821,CARD-1180,1148.77,Electronics,8,246.3,0,0,0,357.52,4,Desktop,0
TXN-0000822,CARD-9006,1026.35,Gas,14,452,1,0,1,242.06,2,POS,0
TXN-0000823,CARD-9721,2267.7,Electronics,0,448.2,0,0,0,77.29,4,,0
TXN-0000824,CARD-3919,295.78,Travel,23,15.1,0,0,0,204.45,1,Desktop,0
TXN-0000825,CARD-7904,1019.79,Electronics,11,,1,0,0,187.66,8,POS,0
TXN-0000826,CARD-9492,1270.39,Healthcare,8,324,0,0,0,158.97,14,POS,0
TXN-0000827,CARD-1233,644.57,Electronics,22,66.4,1,0,0,121.45,6,,0
TXN-0000828,CARD-1655,680.41,Healthcare,22,9.9,1,1,0,293.04,1,Mobile,0
TXN-0000829,CARD-2204,991.19,OnlineRetail,9,84,1,0,0,161.77,7,POS,0
TXN-0000830,CARD-1395,300.24,Gas,16,217.6,1,0,0,373.07,9,POS,0
TXN-0000831,CARD-3216,2210,OnlineRetail,10,153.6,1,0,0,152.7,4,,0
TXN-0000832,CARD-9640,539.72,Travel,17,296.2,1,0,0,255.8,1,,0
TXN-0000833,CARD-5044,1702.1,Healthcare,18,182,1,0,0,312.66,12,Mobile,1
TXN-0000834,CARD-4301,2011.09,Grocery,13,281,1,0,0,256.46,3,,0
TXN-0000835,CARD-5229,2166.3,Entertainment,7,83.1,1,0,0,88.79,2,ATM,0
TXN-0000836,CARD-3565,684.71,Gas,21,361.5,0,0,0,117.07,4,Mobile,0
TXN-0000837,CARD-9796,416.1,Gas,7,119.6,1,0,0,51.92,8,Mobile,0
TXN-0000838,CARD-3993,275.76,Entertainment,4,23.5,1,0,0,123.27,9,,0
TXN-0000839,CARD-8902,1351.3,Healthcare,3,237.9,1,1,0,349,15,,0
TXN-0000840,CARD-7161,585.28,Entertainment,12,80.9,1,0,0,368.97,11,Mobile,1
TXN-0000841,CARD-9148,270.18,Restaurant,23,302.8,1,0,0,339.31,4,Desktop,0
TXN-0000842,CARD-4772,645.38,Healthcare,13,44.9,1,0,0,321.49,13,POS,0
TXN-0000843,CARD-5348,1645.28,Electronics,16,,0,1,0,211.84,12,Desktop,0
TXN-0000844,CARD-3794,1753.08,Gas,16,28.6,0,0,0,34.59,6,ATM,0
TXN-0000845,CARD-9729,1749.32,Grocery,3,117.2,1,0,0,203.66,11,Mobile,0
TXN-0000846,CARD-5674,1923.33,Restaurant,16,446.3,0,0,0,38.37,7,Desktop,0
TXN-0000847,CARD-2507,108.87,Grocery,16,106.9,1,0,0,213.68,14,POS,0
TXN-0000848,CARD-2801,1758.37,Restaurant,14,364.4,0,0,0,308.83,8,Mobile,0
TXN-0000849,CARD-5509,1449.22,Healthcare,13,112.1,0,0,0,333.97,11,POS,0
TXN-0000850,CARD-4320,2100.26,Travel,15,51.7,1,0,0,52.56,5,Desktop,0
TXN-0000851,CARD-5452,476.88,Travel,23,26.5,0,1,0,235.44,7,Mobile,0
TXN-0000852,CARD-2361,1893.21,OnlineRetail,9,445.6,0,0,0,367.32,14,Mobile,0
TXN-0000853,CARD-1384,1435.53,Gas,19,226.9,1,0,0,84.76,9,,0
TXN-0000854,CARD-2187,2165.09,Electronics,19,132.5,1,0,1,116.2,6,POS,0
TXN-0000855,CARD-9754,2175.06,Restaurant,11,,1,0,0,250.84,5,ATM,0
TXN-0000856,CARD-6130,930.18,Electronics,4,,1,0,0,176.89,5,,0
TXN-0000857,CARD-5306,144.63,Entertainment,18,324.8,1,0,0,353.68,4,Desktop,0
